Date	species	surfaceom_cover	surfaceom_wt	cover_green	cover_tot	residue_cover	phenology	gai	dai	lai	rtdep	stress_index	npp	growth	incorp_rate[1][1]	incorp_rate[1][2]	incorp_rate[1][3]	incorp_rate[1][4]	incorp_rate[1][5]	incorp_rate[1][6]	incorp_rate[1][7]	incorp_rate[1][8]	incorp_rate[1][9]	incorp_rate[1][10]	incorp_rate[1][11]	incorp_rate[1][12]	incorp_rate[2][1]	incorp_rate[2][2]	incorp_rate[2][3]	incorp_rate[2][4]	incorp_rate[2][5]	incorp_rate[2][6]	incorp_rate[2][7]	incorp_rate[2][8]	incorp_rate[2][9]	incorp_rate[2][10]	incorp_rate[2][11]	incorp_rate[2][12]	sw_dep[1]	sw_dep[2]	sw_dep[3]	sw_dep[4]	sw_dep[5]	sw_dep[6]	total_soil_water	sw_uptake[1]	sw_uptake[2]	sw_uptake[3]	sw_uptake[4]	sw_uptake[5]	sw_uptake[6]	glf_gai	glf_vpd	glf_sm	glf_tmp	glf_wl	glf_nitr	total_nh4	total_no3	total_n	nh4[1]	nh4[2]	nh4[3]	nh4[4]	nh4[5]	nh4[6]	no3[1]	no3[2]	no3[3]	no3[4]	no3[5]	no3[6]	uptake_nh4[1]	uptake_nh4[2]	uptake_nh4[3]	uptake_nh4[4]	uptake_nh4[5]	uptake_nh4[6]	uptake_no3[1]	uptake_no3[2]	uptake_no3[3]	uptake_no3[4]	uptake_no3[5]	uptake_no3[6]	height	farm.pasture01.ryegrass.green_n
1990-11-25	Perennial Ryegrass	0.00	0.28	0.60	0.60	0.00	0.93	2	0	1.43	650.00	0.00	32.83	23.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.0	17.6	19.5	33.0	46.2	55.0	182.43	0.127	0.355	0.406	0.685	0.339	0.000	0.5961	0.2983	1.0000	0.9998	1.0000	1.0000	0.21	69.73	69.95	0.12	0.02	0.01	0.00	0.03	0.03	4.34	7.82	15.77	23.80	11.90	6.11	0.0027	0.0006	0.0002	0.0000	0.0002	0.0000	0.0972	0.2130	0.2704	0.3843	0.0609	0.0000	31.69	0.03
1990-11-26	Perennial Ryegrass	0.00	0.29	0.61	0.61	0.00	0.94	2	0	1.46	650.00	0.00	27.03	19.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.4	17.3	19.2	32.3	45.9	54.9	179.94	0.073	0.325	0.385	0.633	0.328	0.000	0.6027	0.4650	0.6379	0.9999	1.0000	1.0000	0.21	69.44	69.66	0.11	0.02	0.01	0.00	0.03	0.03	4.40	7.77	15.71	23.57	11.89	6.11	0.0007	0.0002	0.0001	0.0000	0.0001	0.0000	0.0269	0.0669	0.0884	0.1227	0.0204	0.0000	32.31	0.03
1990-11-27	Perennial Ryegrass	0.00	0.29	0.61	0.61	0.00	0.95	2	0	1.48	650.00	0.00	22.51	15.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.8	16.9	18.8	31.6	45.7	54.8	177.66	0.026	0.298	0.362	0.588	0.318	0.000	0.6085	0.4380	0.6313	0.9999	1.0000	1.0000	0.22	68.74	68.95	0.11	0.03	0.01	0.00	0.04	0.03	4.41	7.63	15.53	23.22	11.85	6.10	0.0013	0.0006	0.0002	0.0000	0.0001	0.0000	0.0517	0.1502	0.2031	0.2788	0.0477	0.0000	32.83	0.03
1990-11-28	Perennial Ryegrass	0.00	0.29	0.62	0.62	0.00	0.95	2	0	1.49	650.00	0.00	16.20	11.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.3	16.6	18.5	31.0	45.4	54.7	175.55	0.000	0.274	0.339	0.547	0.307	0.000	0.6133	0.3917	0.5853	0.9999	1.0000	1.0000	0.23	68.76	68.99	0.11	0.03	0.02	0.00	0.04	0.03	4.47	7.64	15.55	23.15	11.85	6.10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.25	0.03
1990-11-29	Perennial Ryegrass	0.00	0.29	0.62	0.62	0.00	0.96	2	0	1.50	650.00	0.00	13.50	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.8	16.3	18.2	30.5	45.2	54.6	173.58	0.000	0.250	0.317	0.511	0.297	0.000	0.6166	0.6923	0.3495	1.0000	1.0000	1.0000	0.23	68.36	68.59	0.11	0.03	0.02	0.01	0.04	0.03	4.50	7.56	15.43	22.93	11.83	6.09	0.0006	0.0004	0.0001	0.0000	0.0001	0.0000	0.0248	0.0893	0.1253	0.1712	0.0307	0.0000	33.56	0.03
1990-11-30	Perennial Ryegrass	0.00	0.29	0.62	0.62	0.00	0.97	2	0	1.51	650.00	0.00	14.04	9.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.4	16.0	17.9	30.0	44.9	54.5	171.72	0.000	0.229	0.296	0.478	0.287	0.000	0.6195	0.5123	0.4132	1.0000	1.0000	1.0000	0.24	68.41	68.65	0.11	0.04	0.02	0.01	0.04	0.03	4.56	7.58	15.44	22.90	11.84	6.09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.86	0.03
1990-12-01	Perennial Ryegrass	0.00	0.30	0.63	0.63	0.00	0.98	2	0	1.52	650.00	0.00	13.57	9.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.0	15.7	17.7	29.5	44.7	54.4	169.97	0.000	0.208	0.276	0.448	0.277	0.000	0.6223	0.7492	0.3100	1.0000	1.0000	1.0000	0.25	68.08	68.33	0.11	0.04	0.02	0.01	0.04	0.03	4.60	7.51	15.34	22.71	11.82	6.09	0.0004	0.0004	0.0002	0.0001	0.0001	0.0000	0.0180	0.0750	0.1083	0.1491	0.0279	0.0000	34.15	0.03
1990-12-02	Perennial Ryegrass	0.00	0.32	0.63	0.63	0.00	0.98	2	0	1.54	650.00	0.00	14.50	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.2	15.5	17.4	29.1	44.5	54.3	169.95	0.000	0.189	0.257	0.420	0.268	0.000	0.6252	0.7075	0.4441	1.0000	1.0000	1.0000	0.25	68.14	68.39	0.11	0.04	0.03	0.01	0.04	0.03	4.64	7.53	15.35	22.69	11.83	6.09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0002	0.0000	0.0000	34.41	0.03
1990-12-03	Perennial Ryegrass	0.00	0.36	0.63	0.63	0.00	0.98	2	0	1.56	650.00	0.00	16.36	11.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.0	21.1	19.1	28.7	44.3	54.3	194.35	0.000	0.173	0.239	0.395	0.259	0.000	0.6288	0.5500	0.6584	1.0000	1.0000	1.0000	0.28	67.70	67.98	0.13	0.04	0.03	0.01	0.03	0.03	3.66	7.72	15.92	22.51	11.80	6.09	0.0010	0.0006	0.0003	0.0001	0.0001	0.0000	0.0268	0.1011	0.1492	0.1996	0.0386	0.0000	34.72	0.03
1990-12-04	Perennial Ryegrass	0.00	0.33	0.64	0.64	0.00	0.99	2	0	1.60	650.00	0.00	51.20	35.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.8	22.1	20.5	29.1	44.0	54.2	189.62	1.188	0.564	0.356	0.374	0.250	0.000	0.6330	0.5335	1.0000	1.0000	1.0000	1.0000	0.28	66.80	67.08	0.13	0.05	0.03	0.01	0.03	0.03	2.77	7.23	16.02	22.91	11.78	6.09	0.0199	0.0016	0.0003	0.0001	0.0001	0.0000	0.4124	0.2361	0.1649	0.1525	0.0291	0.0000	35.43	0.03
1990-12-05	Perennial Ryegrass	0.00	0.30	0.65	0.65	0.00	0.99	2	0	1.63	650.00	0.00	32.22	22.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.2	20.3	20.7	29.7	43.9	54.1	184.81	0.685	0.634	0.452	0.396	0.242	0.000	0.6437	0.4024	0.8053	1.0000	1.0000	1.0000	0.30	66.02	66.32	0.14	0.05	0.03	0.01	0.03	0.03	2.70	6.39	15.62	23.45	11.76	6.09	0.0102	0.0022	0.0005	0.0001	0.0001	0.0000	0.1877	0.2797	0.2242	0.1803	0.0310	0.0000	36.38	0.03
1990-12-06	Perennial Ryegrass	0.00	0.28	0.65	0.65	0.00	0.99	2	0	1.65	650.00	0.00	23.34	16.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.6	18.9	20.2	29.8	43.7	54.0	181.27	0.434	0.509	0.471	0.431	0.234	0.000	0.6495	0.4120	0.7055	1.0000	1.0000	1.0000	0.33	65.95	66.28	0.16	0.05	0.03	0.02	0.03	0.04	2.86	6.10	15.32	23.82	11.76	6.09	0.0018	0.0005	0.0001	0.0000	0.0000	0.0000	0.0308	0.0528	0.0621	0.0532	0.0082	0.0000	36.96	0.03
1990-12-07	Perennial Ryegrass	0.00	0.27	0.66	0.66	0.00	1.00	2	0	1.66	650.00	0.00	18.03	12.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.2	18.4	19.6	29.5	43.5	53.9	177.09	0.324	0.415	0.435	0.440	0.227	0.000	0.6538	0.5088	0.5349	1.0000	1.0000	1.0000	0.33	65.56	65.89	0.15	0.06	0.04	0.02	0.03	0.04	2.95	5.99	15.02	23.75	11.75	6.09	0.0039	0.0012	0.0004	0.0001	0.0001	0.0000	0.0746	0.1248	0.1703	0.1626	0.0239	0.0000	37.39	0.03
1990-12-08	Perennial Ryegrass	0.00	0.26	0.66	0.66	0.00	1.00	2	0	1.67	650.00	0.00	15.91	11.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.8	17.9	19.1	29.1	43.3	53.8	174.12	0.154	0.375	0.391	0.421	0.220	0.000	0.6571	0.6325	0.3931	1.0000	1.0000	1.0000	0.32	65.68	66.01	0.14	0.06	0.04	0.02	0.03	0.04	3.06	6.02	14.98	23.77	11.76	6.09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.76	0.03
1990-12-09	Perennial Ryegrass	0.00	0.25	0.66	0.66	0.00	1.00	2	0	1.69	650.00	0.00	23.30	16.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.9	17.4	18.7	28.8	43.2	53.7	171.67	0.058	0.340	0.359	0.398	0.213	0.000	0.6599	0.4524	0.6499	1.0000	1.0000	1.0000	0.33	65.03	65.36	0.14	0.06	0.04	0.02	0.03	0.04	3.07	5.88	14.72	23.54	11.73	6.09	0.0023	0.0018	0.0006	0.0002	0.0001	0.0000	0.0501	0.1660	0.2294	0.2459	0.0371	0.0000	38.15	0.03
1990-12-10	Perennial Ryegrass	0.00	0.29	0.67	0.67	0.00	1.00	2	0	1.72	650.00	0.00	25.73	18.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.2	19.6	19.0	28.4	43.0	53.7	183.98	0.000	0.309	0.330	0.376	0.207	0.000	0.6643	0.5227	0.6568	1.0000	1.0000	1.0000	0.36	64.86	65.21	0.16	0.07	0.04	0.02	0.03	0.04	2.74	6.01	14.83	23.45	11.73	6.09	0.0009	0.0009	0.0003	0.0001	0.0000	0.0000	0.0150	0.0753	0.1048	0.1149	0.0177	0.0000	38.63	0.03
1990-12-11	Perennial Ryegrass	0.00	0.28	0.68	0.68	0.00	1.00	2	0	1.75	650.00	0.00	46.50	32.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.4	19.6	19.4	28.2	42.9	53.6	180.05	0.717	0.460	0.353	0.357	0.200	0.000	0.6697	0.4726	0.8067	1.0000	1.0000	1.0000	0.36	63.58	63.94	0.16	0.07	0.04	0.02	0.03	0.04	2.28	5.64	14.71	23.18	11.68	6.09	0.0260	0.0041	0.0010	0.0003	0.0001	0.0000	0.3640	0.3357	0.3346	0.3272	0.0509	0.0000	39.47	0.03
1990-12-12	Perennial Ryegrass	0.00	0.27	0.68	0.68	0.00	1.00	2	0	1.78	650.00	0.00	33.36	23.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.1	18.6	19.3	27.9	42.7	53.5	176.15	0.447	0.463	0.381	0.340	0.194	0.000	0.6775	0.5430	0.4960	1.0000	1.0000	1.0000	0.38	63.19	63.57	0.18	0.07	0.05	0.02	0.03	0.04	2.34	5.38	14.62	23.10	11.67	6.09	0.0063	0.0018	0.0005	0.0001	0.0001	0.0000	0.0813	0.1310	0.1463	0.1294	0.0204	0.0000	40.32	0.03
1990-12-13	Perennial Ryegrass	0.00	0.26	0.69	0.69	0.00	1.00	2	0	1.80	650.00	0.00	27.86	19.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.6	18.0	18.8	27.6	42.6	53.4	173.11	0.290	0.394	0.368	0.324	0.188	0.000	0.6826	0.4056	0.6109	1.0000	1.0000	1.0000	0.39	62.37	62.76	0.18	0.07	0.05	0.02	0.03	0.04	2.34	5.14	14.29	22.88	11.63	6.09	0.0091	0.0032	0.0010	0.0003	0.0001	0.0000	0.1161	0.2198	0.2886	0.2565	0.0409	0.0000	40.95	0.03
1990-12-14	Perennial Ryegrass	0.00	0.25	0.69	0.69	0.00	1.01	2	0	1.82	650.00	0.00	20.89	14.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.5	17.6	18.4	27.4	42.4	53.4	169.63	0.182	0.353	0.338	0.309	0.182	0.000	0.6870	0.5825	0.3582	1.0000	1.0000	1.0000	0.38	62.28	62.66	0.16	0.08	0.05	0.03	0.03	0.04	2.40	5.10	14.21	22.86	11.63	6.09	0.0011	0.0006	0.0002	0.0001	0.0000	0.0000	0.0165	0.0376	0.0518	0.0486	0.0079	0.0000	41.46	0.03
1990-12-15	Perennial Ryegrass	0.00	0.24	0.69	0.69	0.00	1.01	2	0	1.83	650.00	0.00	16.31	11.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.6	17.1	18.1	27.1	42.3	53.3	166.45	0.034	0.319	0.310	0.293	0.177	0.000	0.6901	0.5652	0.3410	1.0000	1.0000	1.0000	0.38	61.73	62.12	0.16	0.08	0.05	0.03	0.03	0.04	2.42	4.96	13.99	22.69	11.60	6.08	0.0025	0.0023	0.0008	0.0002	0.0001	0.0000	0.0372	0.1406	0.1986	0.1946	0.0319	0.0000	41.84	0.03
1990-12-16	Perennial Ryegrass	0.00	0.24	0.70	0.70	0.00	1.01	2	0	1.84	650.00	0.00	14.77	10.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.6	16.7	17.8	26.9	42.2	53.2	164.33	0.000	0.287	0.285	0.278	0.171	0.000	0.6927	0.7284	0.3335	1.0000	1.0000	1.0000	0.39	61.79	62.18	0.16	0.08	0.06	0.03	0.03	0.04	2.47	4.96	13.97	22.70	11.61	6.08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.15	0.03
1990-12-17	Perennial Ryegrass	0.00	0.23	0.70	0.70	0.00	1.01	2	0	1.85	650.00	0.00	9.99	6.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.9	16.3	17.5	26.7	42.0	53.1	162.45	0.000	0.257	0.263	0.264	0.166	0.000	0.6952	0.7935	0.2976	1.0000	1.0000	1.0000	0.39	61.51	61.91	0.16	0.09	0.06	0.03	0.03	0.04	2.51	4.89	13.85	22.60	11.59	6.08	0.0006	0.0014	0.0005	0.0001	0.0001	0.0000	0.0098	0.0768	0.1152	0.1220	0.0205	0.0000	42.40	0.03
1990-12-18	Perennial Ryegrass	0.00	0.23	0.70	0.70	0.00	1.01	2	0	1.85	650.00	0.00	-2.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.2	15.9	17.2	26.5	41.9	53.1	160.74	0.000	0.230	0.242	0.250	0.161	0.000	0.6970	1.0000	0.1763	1.0000	1.0000	1.0000	0.39	61.59	61.99	0.16	0.09	0.06	0.02	0.03	0.04	2.56	4.91	13.84	22.61	11.60	6.08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.48	0.03
1990-12-19	Perennial Ryegrass	0.00	0.23	0.70	0.70	0.00	1.01	2	0	1.87	650.00	0.00	18.06	12.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.5	15.6	16.9	26.2	41.8	53.0	160.10	0.000	0.205	0.223	0.237	0.156	0.000	0.6963	0.8456	0.7802	1.0000	1.0000	1.0000	0.39	60.70	61.09	0.15	0.08	0.06	0.02	0.03	0.04	2.58	4.72	13.52	22.26	11.54	6.08	0.0011	0.0038	0.0014	0.0004	0.0002	0.0000	0.0180	0.2049	0.3231	0.3647	0.0634	0.0000	42.49	0.03
1990-12-20	Perennial Ryegrass	0.00	0.23	0.70	0.70	0.00	1.01	2	0	1.88	650.00	0.00	9.16	6.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.8	15.3	16.7	26.0	41.7	52.9	158.42	0.000	0.183	0.206	0.225	0.151	0.000	0.7016	1.0000	0.1909	1.0000	1.0000	1.0000	0.39	60.56	60.95	0.15	0.08	0.06	0.02	0.03	0.04	2.62	4.69	13.46	22.19	11.53	6.08	0.0003	0.0008	0.0003	0.0001	0.0000	0.0000	0.0048	0.0425	0.0693	0.0810	0.0144	0.0000	42.92	0.03
1990-12-21	Perennial Ryegrass	0.00	0.23	0.70	0.71	0.00	1.02	2	0	1.89	650.00	0.00	11.06	7.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.2	15.1	16.5	25.9	41.6	52.8	157.02	0.000	0.163	0.190	0.213	0.147	0.000	0.7030	0.7024	0.3230	1.0000	1.0000	1.0000	0.38	60.52	60.91	0.15	0.08	0.06	0.02	0.03	0.04	2.66	4.68	13.42	22.16	11.52	6.08	0.0001	0.0004	0.0002	0.0000	0.0000	0.0000	0.0019	0.0217	0.0361	0.0435	0.0078	0.0000	43.12	0.03
1990-12-22	Perennial Ryegrass	0.00	0.23	0.70	0.70	0.00	1.02	2	0	1.88	650.00	0.00	-5.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.7	14.8	16.3	25.7	41.5	52.8	155.72	0.000	0.144	0.175	0.202	0.142	0.000	0.7048	1.0000	0.1806	1.0000	1.0000	1.0000	0.38	60.59	60.97	0.15	0.08	0.06	0.02	0.03	0.04	2.70	4.69	13.43	22.16	11.53	6.08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	43.18	0.03
1990-12-23	Perennial Ryegrass	0.00	0.23	0.70	0.70	0.00	1.02	2	0	1.88	650.00	0.00	0.85	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.2	14.6	16.1	25.5	41.4	52.7	154.50	0.000	0.127	0.161	0.191	0.138	0.000	0.7036	1.0000	0.1229	1.0000	1.0000	1.0000	0.37	59.87	60.24	0.15	0.07	0.06	0.02	0.03	0.04	2.73	4.55	13.18	21.85	11.47	6.07	0.0005	0.0023	0.0011	0.0003	0.0001	0.0000	0.0084	0.1450	0.2497	0.3162	0.0584	0.0000	43.12	0.03
1990-12-24	Perennial Ryegrass	0.00	0.23	0.70	0.71	0.00	1.02	2	0	1.89	650.00	0.00	7.68	5.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.8	14.4	16.0	25.4	41.3	52.6	153.36	0.000	0.111	0.149	0.181	0.134	0.000	0.7037	0.9455	0.1402	1.0000	1.0000	1.0000	0.36	59.93	60.29	0.15	0.06	0.05	0.02	0.02	0.04	2.77	4.56	13.19	21.86	11.48	6.07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	43.22	0.03
1990-12-25	Perennial Ryegrass	0.00	0.24	0.71	0.71	0.00	1.02	2	0	1.89	650.00	0.00	2.37	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.4	14.2	15.8	25.2	41.2	52.6	152.29	0.000	0.096	0.137	0.171	0.130	0.000	0.7048	1.0000	0.1355	1.0000	1.0000	1.0000	0.35	59.98	60.33	0.15	0.06	0.05	0.02	0.02	0.04	2.81	4.56	13.19	21.87	11.48	6.07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	43.31	0.03
1990-12-26	Perennial Ryegrass	0.00	0.24	0.71	0.71	0.00	1.02	2	0	1.89	650.00	0.00	-0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.0	14.0	15.7	25.1	41.1	52.5	151.28	0.000	0.082	0.127	0.162	0.126	0.000	0.7052	1.0000	0.1106	1.0000	1.0000	1.0000	0.34	60.03	60.37	0.15	0.05	0.05	0.02	0.02	0.04	2.85	4.56	13.20	21.87	11.48	6.07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	43.33	0.03
1990-12-27	Perennial Ryegrass	0.00	0.24	0.70	0.70	0.00	1.03	2	0	1.88	650.00	0.00	-9.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.6	13.8	15.5	24.9	41.0	52.4	150.32	0.000	0.070	0.117	0.154	0.123	0.000	0.7050	1.0000	0.1711	1.0000	1.0000	1.0000	0.33	59.44	59.77	0.15	0.05	0.05	0.02	0.02	0.04	2.88	4.45	13.01	21.60	11.43	6.07	0.0001	0.0012	0.0007	0.0002	0.0001	0.0000	0.0024	0.1056	0.1969	0.2738	0.0535	0.0000	43.21	0.03
1990-12-28	Perennial Ryegrass	0.00	0.24	0.70	0.70	0.00	1.03	2	0	1.86	650.00	0.00	-15.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.3	13.7	15.4	24.8	40.9	52.4	149.49	0.000	0.058	0.108	0.146	0.119	0.000	0.7027	1.0000	0.0836	1.0000	1.0000	1.0000	0.33	58.88	59.21	0.15	0.04	0.04	0.02	0.02	0.04	2.92	4.35	12.83	21.34	11.38	6.07	0.0001	0.0010	0.0007	0.0002	0.0001	0.0000	0.0016	0.0959	0.1836	0.2612	0.0521	0.0000	42.91	0.03
1990-12-29	Perennial Ryegrass	0.00	0.24	0.70	0.70	0.00	1.03	2	0	1.85	650.00	0.00	-8.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.3	13.5	15.3	24.7	40.8	52.3	148.98	0.000	0.047	0.100	0.138	0.116	0.000	0.6992	1.0000	0.0985	1.0000	1.0000	1.0000	0.32	58.36	58.68	0.15	0.04	0.04	0.02	0.02	0.04	2.95	4.25	12.66	21.10	11.34	6.07	0.0001	0.0009	0.0006	0.0002	0.0001	0.0000	0.0012	0.0871	0.1714	0.2490	0.0507	0.0000	42.60	0.03
